userName,score,at,content
Nanang Kuswanto,5,2024-03-18 01:22:29,"Saya blm pernah berhasil daftar mudik gratis, tapi tetap tak kasih bintang ***** karena aplikasi ini dan program mudik gratis ini sangat-sangat membantu masyarakat yg membutuhkan. Tetap mawas diri dan perbaiki terus demi kebutuhan bersama. Terimakasih MitraDarat dan pemerintah yg mempunyai gagasan seperti ini. Semoga kita semua senantiasa di beri kesehatan jasmani & Rohani selalu bersyukur jg optimisme, positif thinking. Maju terus Indonesiaku jaya selalu negeriku."
Muria Perdana,1,2023-03-28 04:33:09,"Sudah berhasil login. Sudah memilih menu ""Mudik Gratis"" dan sudah memasukkan ""Lokasi Berangkat dan Tujuan"" tapi saat di klik cari malah yg keluar hanya gambar sj. Bgmn solusiny?"
Hari Subahtiar,1,2024-03-30 01:35:26,Kocak dah .. gangguan pada saat jam pendaftaran .. mungkin di karenakan gratis Dan sangat lucu sekali ... Sisa 30 kursi .. input data selesai tiba tiba gangguan.. dan kursi penuh
Muchammad Ilham Chamim,5,2024-03-08 07:59:58,"Fitur yang sangat mudah, tinggal tap tap ga bingung, berbagai informasi yang diberikan cukup jelas, sukses selalu mitra darat"
Miftah rahma,4,2023-03-13 08:11:29,sistem ny sudah baik. hanya jaringannya buffering terus. makasi ditjen_hubdat untuk ide mudik gratisnya.
Muhammad Ikhsan,1,2024-04-03 06:14:06,"transportasi ini sangat dibutuhkan masyarakat terutama kami pendatang, yg ingin mampir makassar untuk kuliner dan beristirahat, sayang sangat tidak mudah ut mengaksesnya, belajarlah sama yg di jawa"
Siswanto,1,2023-03-29 12:50:41,Aplikasi sampah....profil sudah masuk...tpi ga bisa buat daftar mudik/balik gratis...cuma bisa lihat doank...kursi penuh...tingal 2 kursi dsb
jumadi ibnu,2,2024-03-13 05:50:58,"Mitradarat orang berpikirnya pendaftaran mudik gratis tetapi jika ada kendala Ga responsive Cs yg bls sistem, masa buka apk tiap hari ga ada pendafataran mudik bis, pas buka lagi 7 armada bisa sdh habis, ke pengaduan ga ada respon, percuma ada apk lebih baik langsung ke posko klo masih bisa"
winda febriani,3,2024-03-05 08:08:19,Haii min.. Saya udah daftar. Udah dapet info juga kapan tiket mudik gratis bisa diakses. Tapi dari tadi pagi sampe jam segini gk muncul2 menu untuk pendaftaran tiket gratisnya. Mohon bantuannya minn..
Aep Saepudin,2,2024-03-10 13:46:51,"Sebelumnya terimakasih sudah mengadakan program mudik gratis, saranya, khusus untuk mudik gratis aplikasi hanya bisa di akses di hp android saja, rata2 orang2 menengah kebawah kebanyakan hanya mempunyai hp android, kalah cepat sama orang kelas atas yg pakai iPhone atau laptop, terimakasih admin"
wahyu Riyanzdie,1,2024-03-14 06:47:44,"Ga jelas, permainan org dalem banget ini, jm 12.00 tiba2 ga bisa di buka dri smua hp, gimana kita mau cari tiket gratis nya, nglek ko bisa barengan smua. Tiba2 tiket habis, kita ga da konfirmasi tiket keluar JM brp nya, stiap hari sya cek, setiap jam sya cek, sekali nya ada tiket habis"
ayu yanto,1,2024-03-11 09:33:25,"khusus buat bis mudik gratis jangan percaya, klo memang mau fair war ticket, g di persulit seperti ini masuk error trus tiba2 ticket habis, seperti nya ticket2 sdh di booking oleh oknum yg tak bertanggung jawab"
M.Saad Ujang,5,2023-04-24 08:29:53,"Peningkatan dan pengembangan agar dapat melayani semua user secara nasional dg baik, mutlak harus benar2 dilakukan mengingat apk ini cukup penting bagi para user sehingga kedepan diharapkan tdk terjadi lagi gagal loading dsbnya.. Secara umum saya apresiasi d g bintang 4 dulu ya..🇮🇩🇮🇩👍💪"
Baydzofi,5,2023-03-12 14:14:58,"Min mautanya, kenapa tampilan yang didownload setelah tanggal 8 Maret cuma hanya ada opsi tracking BUS dan cek LAIK? Sedangkan di gambar contoh ada lebih dari itu"
Fitri Handayani,4,2023-03-14 05:37:09,Untuk mudik gratis nya kenapa dr kemarin setiap masuk cari lokasi tujuan dan keberangkatan tampilan tiket selalu habis.. padahal baru 2hr.. Padahal kita sudah standby dr tanggal dan jam di bukanya..
Maryanah 01,5,2023-03-15 10:35:23,"Terimakasih Kemenhub dan Ditjet hub berkat aplikasi *mitradarat*,, daftar mudik gratis lebih mudah dan efisien,, Lebih tingkatkan performanya dan semoga makin maju"
Arman Dino,4,2023-03-19 21:28:58,"Hai mimin yang cantik/ganteng, ini gimana info keterangan tiket mudiknya selalu dalam keadaan habis dari kemaren saya cek cek tetep masih sama, lalu kapan adanya yang tersedia untuk info tiket mudiknya."
Herry Mulyadi,1,2023-03-13 13:04:56,"Luar biasa baru download udah habis semua tiket luar biasa ini baru pembukaan udah habis udah eror terus aplikasinya,,,tolong diperbaiki dan diperbaiki agar mudik gratis didapat orang orang yg membutuhkan terima kasih."
Taroni Mei,5,2023-03-27 07:05:16,"masih banyak fitur ayang gak bisa di buka,khusus mudik gratis banyak tiket yang tidak tersedia, harusnya di persiapkan dulu semuanya sebelum lounching aplikasinya."
PrinzEugen ch.プリンツ•オイゲン,1,2023-03-13 07:22:45,"Aplikasinya sangat lambat sekali padahal sinyal lancar,kadang suka eror restart sendiri aplikasinya gimana nih min"
Siti Lutfiyah,1,2023-03-29 05:04:35,Sudah fadtar oake gmail tp ga dapat otp dan tampilan nya juga beda sm yang di deskripsi .. gimna ini . Jd ga bisa daftar mudik gratis nya .
Dhino Ar,1,2023-03-13 03:23:43,"Aplikasi gabisa di akses, padahal sinyal bagus. Akses time out terus, apa lagi maintenance? Gaada pemberitahuan sama sekali"
ULan Sinney,4,2023-03-13 03:01:40,"Sudah bisa login pakek email, tp gk disuruh input No WA...itu gimana ya?...smoga nanti dapet tiket gratisnya...klo sudah dapet nanti akan diganti jadi bintang 5 👌"
Anggah Kurniawan,5,2023-03-19 06:07:38,Sangat bermanfaat untuk penguna kendaraan jalur darat dan sangat berguna untuk mudik lebaran dengan diadakanya mudik bersama gratis melalui aplikasi yang mudah dilakukan pendaftaranya dan teratur dari pada harus antri panjang secara offline.
Nove Brian Suyatin,1,2023-03-22 04:12:15,Sebenarnya ini aplikasi bisa untuk daftar mudik gratis gak sih?? Berita sudah tersebar pembukaannya tetapi dari aplikasi ini gak bisa digunakan/gak berguna sama sekali.... 🤦‍♂️🙏
Nuroi Nuroidah,1,2023-03-20 01:18:45,"Saya sudah cek tujuan,Untuk yg ke sumatra palembang, kok nggk ada keterangan ya?login, apa emng untuk sumatra blm ada??tp untuk ke cilacap dan lainnya ada muncul keterangan ""tiket habis"""
Mamet Ragiel,2,2024-03-30 03:03:17,"Memang ada aplikasi ini memang bagus, sayangnya pada saat masyarakat me. Butuhkan aplikasi ini susah untuk conectnya Gimana mau pelayanan digital, baru dr 1 aplikasi aja sudah susah di manfaatkan oleh masyarakat"
hasrini hamid,5,2024-09-23 10:17:21,Pak minta tlong ditambah unit nya untuk rute mall Panakukang - ke pelabuhan galesong 🙏 Karna rata2 pekerja baru keluar kantor jam begini .
Widiarto Boy,1,2024-03-10 17:04:56,Aplikasinya payah.. Saat aduan ke admin Respon lambat.. War tiket mudik gratis selalu ada gangguan seharusnya sudah antisipasi saat war aplikasi sudah optimal karna emang byk yg akses.
Yekti Sarastiti,5,2024-05-13 12:01:32,"aplikasinya sangat membantu, semoga sukses untuk mitra darat"
Dian Lestari kumba,3,2024-08-19 10:47:36,suka error lokasi bus nya
Arip Kurniyawan,5,2024-07-31 00:35:20,"mantab, semoga semakin dikembangkan rute dan armadanya"
dee ah,4,2023-03-12 06:05:49,Saya sudah download tp hanya muncul fitur track dan laik saja. Padahal di gambar menu fitur ada yang lain. Ini kenapa ya min
Dwi Prihatin Diningsih,1,2024-03-11 07:30:48,"Ini apk nya emang susah buat login yaa? Udah di ulang berkali"" gak bisa bisa, bahkan beranda nya aja gak ada fitur sama sekali, emang apk gini atau gimana yaa?"
Ahmad Sany Al Asyari,5,2024-07-20 14:14:13,Mantap bisa lihat tracking BISKITA.
Dedi Ruswandi,5,2024-08-16 06:57:44,Suka soal nya bisa cek semua data kir hehe
Achmad Mashuri,5,2024-07-22 11:13:05,"Sangat membantu masyarakat, utk solusi perjalanan"
Imah Nawawi,5,2024-08-12 12:45:35,Asik banget naik mobil ini ....adem ...aman ...dan nyaman 👍👍👍
Pak Panji,4,2024-08-18 15:35:12,"Sangat membantu, tp sy msh sedikit bingung jg sih 🤭🙏"
021- Ardy Teguh Yulanda,5,2024-04-24 02:58:40,"Bagus sekarang saya sudah jarang sekali mengalami live track yang berhenti berhenti, walaupun berhenti pun tracking jamnya sesuai dengan jam sekarang, terimakasih"
Agung Purnama,5,2024-07-20 04:00:58,"Aplikasi yang bagus, mudah dipahami"
Dimas Vidina,1,2024-07-18 08:31:07,"Pelayanan buruk, sering stuck"
sindet,5,2024-07-23 04:49:13,Aplikasi pemerintah terbaik saat ini. Sudah seharusnya pemerintah membuat aplikasi seperti ini
Sultan Rabbani,5,2024-02-23 13:03:48,"Aplikasi yang bagus karena bisa tracking bus secara live, dan saya berharap akan lebih bagus lagi bila ada widget yg memudahkan untuk melihat kedatangan jadwal bus dari halte favorit kita"
Ivan Mulyadi,1,2023-03-13 21:45:07,Giliran mau pesan susah banget dari tgl pembukaan jam 14.00 giliran bisa masuk tgl 14 jam 4.00 mau pesan tiket malah tiket abis dri jakarta ke Tuban...padahal jaringan sinyal bagus woowww luar biasa.cepet banget habisnya...mohon maaf saya kecewa
Bakti Fahmi Ilmi Ilmi,5,2024-09-01 05:15:16,mantep serius membantu yang buta map..
Asti Bie,1,2023-03-13 11:32:14,"Katanya pendaftaran mudik gratis dibuka pkl 14, tpi dri jam 14 malah error terus ga bisa dibuka smpe sekarang ga bisa2 masuk. Http Failed mulu keterangan nya. Percuma aja daftar online tpi system belum siap"
Meli Na,5,2024-08-21 07:47:48,Lumayan..tapi banyak ngebugnya
Supriyanto 85,2,2023-03-13 10:41:04,aplikasi apakah ini.. harus download buat mudik gratis tapi.. pas mau buat daftar tidak bisa masuk sama sekali.. sekalinya bisa masuk tiket dah habis.. aplikasi ga guna 😔😔
Enos Tarigan,5,2024-09-10 04:11:26,"sejauh ini sangat bagus, saya minta tolong untuk menambahkan rute baru di jl setia Budi Medan untuk bus Metro Deli/kalista bus listrik."
Enrico Ginting,1,2024-09-08 11:47:12,Busnya udahh sikit terus harus nunggu Berjam jam baru datang
PIONS 236,1,2024-09-04 02:11:55,Aplikasi tidak berfungsi
Fitria Septiyanti,1,2024-04-26 03:29:02,"udah download 1 minggu tiap hari dicoba login gbs mulu udh di unistal download lg , jelek banget plis perbaiki lagi biar orng orng seneng naik transportasi umum !"
Kirana Navyan A,5,2024-08-24 09:08:31,min kok apknyaaa sering update :c
Gilang rahman dika,1,2024-09-09 06:01:47,bus ga jelas masa berhenti 3 bus yang beroperasi cuma 2
Nur Zakiyah,5,2024-09-08 06:20:39,Sangat membantu. Terimakasih
Hafidh Maulady,5,2024-08-22 01:36:50,Sangat membantu aplikasi ini
Ariyo Abrar lakshito,5,2024-08-26 05:46:19,Ada gangguan terus
Arman Dino,1,2024-03-08 01:08:21,Aplikasi parah sistemnya disaat mau melakukan pendaftaran mudik gratis sering eror ga kaya tahun kemarin lancar. tolong perbaiki semaksimal mungkinlah untuk layanannya
Hendrik Gunawan,5,2024-07-06 04:15:06,"sangat membantu,cuma harus belajar dulu rute2 nya"
resta veny,5,2024-05-16 00:42:35,"terbantu sekali aplikasi ini, jadi tau dimana keberadaan tayo nya, terima kasih 🙏"
Romli Romly,5,2024-06-21 16:42:19,sangat membantu untuk melihat transportasi Bus di mitra darat
Alfin Nugroho,2,2024-07-01 04:02:31,Bus Makassar tidak singgah di halte sesuai titik halte persinggahan bus
Warung3 Kucrit,4,2024-06-15 06:07:40,Kali aja trans metro Pasundan jurusan ikea alun2 bandung bisa beroperasi sampe jam 11malam agar pekerja jurusan bandung bisa pulang pake bis juga . Trimakasih
Sri Muryani,2,2024-05-26 21:53:39,Srh di update tp kita update ternyata susah bngt dan sy blm faham bngt bagaimana cara mngeecek bus yang aka lewat dan no bus nya mohon di jlskn
No Name,5,2024-02-26 01:48:29,Tolong warna teman bus di map jangan sama dengan warna halte. Biar lebih kelihatan. Usul warna bus jd merah atau kuning biar lebih terlihat di aplikasi. Trmksh..
resa fahrisal,1,2024-06-13 05:54:46,menunggu di halte tapi bus tidak singgah2 malah ambil jalur kanan
Febri ramadhan,3,2024-06-28 03:43:22,gps nya sedikit terlambat ama busnya
Mia M,5,2023-03-25 20:42:12,"Alkhamdulillah sudah menunggu sekian lamatp blm bisa juga , tp tetep aku kasih bintang lima karna aku menghargai pemerintahdalam berupaya membantu meringankan beban rakyat kecil di program mudikgratis ini , semoga bermanfaat bagi yg sudah bisa"
Huwal fadilat Ramadhan,4,2024-05-22 23:36:47,Kok bus trans maminasata nggak berhenti sesuai halte yg tertera di aplikasi ini
Harta Is,3,2024-07-14 07:06:55,"kalo diluar bpp supirx berseragam rapi. ini tadi ga, apa karna hr minggu yaa. Dalam bis tadi penuh sesak jd panas"
Gede Puja Astika,5,2024-05-29 04:20:21,Posisi bus akurat. Mantap ini
Carline Lourencia,1,2024-06-03 10:40:34,bagus sih bagus kalau tidak ada attitude buat apa memang pas buat harga anak mahasiswa pelajar bahkan org dewasa lainnya masa anak mahasiswa seperti saya belum masuk kuliah belum mulai kuliah dipermalukan didepan org bnyak nyuruh tunjukin portal dan kartu mahasiswanya sedngkan memulai saja belum utk kuliah belum dicetak belum dpt wibesitenya sedangakn anak pelajar SMA yg bayar 4rb saja sopir tidak berkomentar berarti dia tidak mau rugi
Wawan Murdock,1,2023-03-13 13:19:33,Payah bgt mudik geratis dibuka jam 2 sampai malem ga bisa buat daftar cm untung2 an aja yg bisa masuk mending daftar langsung off line lebih jelas pake online2 an malah nyusahin pd nyerah tp ada yg bisa masuk tujuan dah abis 😂😂😂😂😂
wahyu dewantara,5,2024-05-23 12:49:41,"Bagus nih, salah satu aspek keterbukaan informasi publik."
sis manto,5,2023-03-14 01:03:58,"Saya login kemarin gak bisa,, failed terus,, hari ini login tp tidak dimintai nomor telpon?? Jd kayak versi sebelumnya?? Cara daftar mudik gratisnya gimana??"
Hit4m Legam,1,2024-08-26 06:49:33,"Gps Bus trans metro deli Hilang Semua,Bus Gak Datang² Sekali Nya Datang Malah Penuh . Gimana Ini. Mending Bayar Tapi Cepat Daripada Gratis Tapi Lambat"
Virgybelumsembuh,4,2024-08-01 08:48:14,Aplikasi sudah bagus cuman bug bus AKAP hilang semua mohon diperbaiki 👍
Nathaniel Cristyanto,2,2023-03-13 10:10:11,"kenapa saya tidak bisa login dan ada tulisan http failed, please try again, padahal saya sudah beberapa kali nyoba login dan hapus download ulang?"
Sani Taufik,2,2023-03-13 08:31:13,Kenapa ya min. Setelah masuk keterangan http failed terus. Bahkan di coba dibeberapa hp pun sama. Tidak bisa digunakan sama sekali Kendalanya apa ya kalau boleh tau ?
Jual Beli,1,2023-03-13 08:06:18,"pas waktunya mau daftar mudik eh malah langsung ga bisa di akses dg notif http failed, sebelumnya gapapa, aneh pas lg dibutuhkan malah eror, ga berguna."
Slamet,5,2024-03-22 23:20:59,sangat bagus. terima kasih setiap tahun mengadakan mudik gratis. tapi saya sampai saat ini belum bisa menikmati mudik gratis setiap daftar melalui mitra darat selalu tiket habis. apa benar tiket sudah habis.
Indah Arfan,5,2023-03-15 04:33:18,Mantap.. Pelayanan memuaskan...👍 Semoga bisa ditambah lagi buat kuota arus baliknya.. Trutama yang dari pekalongan ke jakarta belum ada.
Eflin Selfina,1,2024-03-13 12:14:34,Program mudik gratis nya. G' jelas tiket abis mulu padahal war dri jam 8 ko dri mana aja atau tujuan mana aja smua abis🤦‍♀️ kurang bagus. Sistem nya
sunardi adi,1,2024-03-11 02:06:41,Aplikasi ribet mudik gratis. Kursi sdh di pilih masih bisa di pilih lagi orang lain. Sdh isi data penumpang kursi habis. Tdk bs menyimpan data penumpang. Tlg lah di perbaiki
ahmad kader,1,2023-03-27 01:45:08,"Oww jancokkk aplikasi indonesia mbuletttt tll banyak spionase. Tanggal sekian di buka pendaftaran tapi juga tdk bisa login, jaringan sibuklah inilah .. apk gk ada manfaat"
Flam Elder10,3,2024-03-07 01:04:03,"Membantu sekali, Min. Server nya tolong banget, login susah bener, war tiket ndak dapet, speed sudah oke, kenapa ada masalah di rumah mitra darat?"
Septi Novia,5,2023-03-19 01:58:55,"Pelayanan ramah, membantu sekali .. Mohon diperbaiki ke sistem aplikasinya biar gak loading lama"
Cubung Wasiso,1,2023-03-12 17:07:37,Dari jam 23.45 apk sudah error ga bisa di akses..mau pake wifi/data tetep sama Mohon perbaiki lagi
Dieni Ayu Saraswati,1,2023-03-13 07:40:22,"gak berfungsi sama sekali, padahal punya pemerintah buat masuk kerjanya aja test bejibun tapi buat apk bagus aja gak berfungsi."
arnot siki,1,2024-03-09 02:27:02,Yg Terminal Pulo Gebang itu tiketnya belum keluar si... Yg lain udah pada keluar itu belum juga. Trus pas buka tiket eror mulu giliran jadi tiket tau2 dahh habis... Aneh
andrea muladi,4,2024-02-28 17:20:09,"Tidak bisa buka aplikasi teman bus dewata, tetapi setelah beberapa lama option rute nya terbuka"
Ahmad Noufal,2,2024-03-30 12:43:27,Standby 15 menit sebelum War tiket pas udah waktunya ada gangguan nunggu 10 menit malah katanya Jaringan bermasalah akhirnya kehabisan😁😁😁😁 standby15 menit masih kalah. Masukin rute aja gabisa
Jamal Baraba,5,2024-01-29 14:56:00,Akurat apk nya mantap...hanya disayangkan ketika keluar aplikasi harus mulai dari awal lagi...jadi agak ribet dalam memantau bis tranpakuan bogor (BISKITA)
Srie Maulida,1,2023-12-16 14:36:07,"Saya tidak bisa login pakai email, lalu keluar aplikasi, ada notif format salah atau expired, solusinya bagaimana ya ? Padahal akun saya udah dari lebaran kemarin bisa digunakan."
sheva veronika,1,2024-03-07 01:15:51,"Aplikasi tidak membantu sama sekali !!! Pas dibuka aplikasinya error , giliran udah bisa tiket habis . Haduhh .. Nyisahin aja ini mah"
Kiageng Selo,2,2024-03-13 06:22:19,"Menunggu ada mudik gratis pas baru aja dibuka, masa dibilang habis lagi mau coba pertama kali daftar mudik gratisnya, aneh bin ajaib. Omong kosong mudik gratisnya. Mending dihapus dr hp aja aplikasinya. Aplikasi gak ada gunanya."
Dian Herdiana,1,2024-03-24 22:14:22,"Aplikasi yang ga siap dan serba dadakan sama kayak aplikasi sirekap yang gagal, pemerintah kurang serius dalam memberikan pelayanan kepada masyarakat di bidang teknologi sangat kecewa dengan pelayanan dari pemerintah tentang developer aplikasi yang katanya menuju era milenial tapi nyatanya masih tertinggal dalam segi aplikasi publiknya"
Gunawan Wibowo,1,2024-03-12 22:55:25,"Knp ya sya udh stay jam 8pagi.tpi selalu kehabisan tiket coba hari berikutnya begitu juga tiket habis. Klau kota sudah penuh tutup aja, kasian yg pengen pulkam tpi tiket habis"
Nia Nia,2,2023-03-24 05:15:47,Knp y ...sangt sulit skli tuk dpt tiket sy smpe dateng k sana ..bulungan pun tdk ad yg bntu..sdangkn ...d hp tetep dn trs g bsa...bru..jg bbrp hri udh ...nga bsa ...msuk tuk dpt tiket ...
ari anto,2,2023-03-14 22:54:51,"Udah bisa login,akan tetapi tiket semua jurusan dah habis semua,apakah ini tolong beri penjelasany,apakah semua tiket sudah di borong pegawai Kemenhub semua,tolong beri penjelasany"
